,acousticness,added_at,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,trackName,track_href,type,uri,valence
66,0.496,2017-11-02T20:17:54Z,https://api.spotify.com/v1/audio-analysis/4yeWP0EabOteKT2MzPyeJ8,0.654,184355,0.781,4yeWP0EabOteKT2MzPyeJ8,0.0,1,0.104,-4.628,0,0.0514,152.013,4,Feel It Still - Gryffin Remix,https://api.spotify.com/v1/tracks/4yeWP0EabOteKT2MzPyeJ8,audio_features,spotify:track:4yeWP0EabOteKT2MzPyeJ8,0.699
67,0.56,2016-09-28T02:18:28Z,https://api.spotify.com/v1/audio-analysis/5WpNa4vUaruzh0KISY4NkN,0.554,281866,0.64,5WpNa4vUaruzh0KISY4NkN,0.0,6,0.0726,-5.898,1,0.0725,124.035,4,Glory,https://api.spotify.com/v1/tracks/5WpNa4vUaruzh0KISY4NkN,audio_features,spotify:track:5WpNa4vUaruzh0KISY4NkN,0.307
68,0.14,2016-08-08T16:42:41Z,https://api.spotify.com/v1/audio-analysis/5DftjTDXEH4MjeZwc42o0C,0.453,269508,0.573,5DftjTDXEH4MjeZwc42o0C,0.0,7,0.171,-7.281,0,0.0948,138.802,4,Share Your Love,https://api.spotify.com/v1/tracks/5DftjTDXEH4MjeZwc42o0C,audio_features,spotify:track:5DftjTDXEH4MjeZwc42o0C,0.167
69,0.000431,2015-11-30T07:05:10Z,https://api.spotify.com/v1/audio-analysis/0KS9V6ihDVgbotoOov3QZH,0.557,272600,0.827,0KS9V6ihDVgbotoOov3QZH,5.13e-05,1,0.151,-4.885,0,0.0387,117.019,4,Molecules,https://api.spotify.com/v1/tracks/0KS9V6ihDVgbotoOov3QZH,audio_features,spotify:track:0KS9V6ihDVgbotoOov3QZH,0.419
70,0.155,2015-09-18T06:42:30Z,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,0.679,222801,0.662,4iZPNYqzI2L0uwuUKun7Aa,0.0,8,0.152,-6.069,0,0.174,99.879,4,Stole the Show,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,audio_features,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,0.438
71,0.937,2017-04-07T21:51:42Z,https://api.spotify.com/v1/audio-analysis/4dCor08EDGeUCfnMGjxLW2,0.739,113407,0.154,4dCor08EDGeUCfnMGjxLW2,0.0,0,0.118,-12.517,1,0.0406,91.066,4,I Don't Play Rugby,https://api.spotify.com/v1/tracks/4dCor08EDGeUCfnMGjxLW2,audio_features,spotify:track:4dCor08EDGeUCfnMGjxLW2,0.674
72,0.688,2015-09-21T01:18:27Z,https://api.spotify.com/v1/audio-analysis/4hCvsFQZg5cUj7QHf9c5rV,0.673,267337,0.777,4hCvsFQZg5cUj7QHf9c5rV,5.68e-05,2,0.139,-6.862,1,0.294,87.923,4,Reflection (feat. EDEN),https://api.spotify.com/v1/tracks/4hCvsFQZg5cUj7QHf9c5rV,audio_features,spotify:track:4hCvsFQZg5cUj7QHf9c5rV,0.346
73,0.00836,2015-01-09T06:32:06Z,https://api.spotify.com/v1/audio-analysis/2sw0WCGMT1UtIwF9UHtkAT,0.552,182653,0.931,2sw0WCGMT1UtIwF9UHtkAT,0.0,2,0.0551,-5.166,1,0.053,158.036,4,All Over,https://api.spotify.com/v1/tracks/2sw0WCGMT1UtIwF9UHtkAT,audio_features,spotify:track:2sw0WCGMT1UtIwF9UHtkAT,0.666
74,0.677,2015-12-24T08:59:01Z,https://api.spotify.com/v1/audio-analysis/132EVcB1GOqmItEIsICmVh,0.451,248112,0.433,132EVcB1GOqmItEIsICmVh,0.324,0,0.343,-10.291,1,0.0333,82.028,3,Let Go (feat. Veronika Redd) [Original Mix],https://api.spotify.com/v1/tracks/132EVcB1GOqmItEIsICmVh,audio_features,spotify:track:132EVcB1GOqmItEIsICmVh,0.0384
75,0.0663,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/4pWawf1Rq4qHDv4Ktqjg2D,0.589,240508,0.826,4pWawf1Rq4qHDv4Ktqjg2D,0.000735,0,0.367,-4.577,0,0.0776,117.099,4,Beautiful Creatures (feat. MAX),https://api.spotify.com/v1/tracks/4pWawf1Rq4qHDv4Ktqjg2D,audio_features,spotify:track:4pWawf1Rq4qHDv4Ktqjg2D,0.215
76,0.0123,2015-04-07T03:33:53Z,https://api.spotify.com/v1/audio-analysis/3wLfy6C6qhOxHpU64YYKGz,0.528,194587,0.866,3wLfy6C6qhOxHpU64YYKGz,0.0388,11,0.347,-5.96,0,0.0831,89.989,4,Renegades,https://api.spotify.com/v1/tracks/3wLfy6C6qhOxHpU64YYKGz,audio_features,spotify:track:3wLfy6C6qhOxHpU64YYKGz,0.542
77,0.00165,2015-08-23T18:03:39Z,https://api.spotify.com/v1/audio-analysis/60ecHoeQ4PHbubW7Gjdvcw,0.572,289427,0.714,60ecHoeQ4PHbubW7Gjdvcw,0.0644,9,0.0882,-6.9,1,0.0513,125.322,4,Hunger,https://api.spotify.com/v1/tracks/60ecHoeQ4PHbubW7Gjdvcw,audio_features,spotify:track:60ecHoeQ4PHbubW7Gjdvcw,0.324
78,0.0219,2016-05-08T05:27:01Z,https://api.spotify.com/v1/audio-analysis/1ds5oarhQjo0K9gNB8SoP1,0.707,227095,0.879,1ds5oarhQjo0K9gNB8SoP1,0.373,7,0.0585,-5.876,0,0.0615,139.932,4,Backbeat,https://api.spotify.com/v1/tracks/1ds5oarhQjo0K9gNB8SoP1,audio_features,spotify:track:1ds5oarhQjo0K9gNB8SoP1,0.67
79,0.549,2015-04-06T15:10:57Z,https://api.spotify.com/v1/audio-analysis/2xtgaxm8J9Jh2rr5M7ZLFJ,0.474,188653,0.544,2xtgaxm8J9Jh2rr5M7ZLFJ,0.0,4,0.108,-7.799,1,0.0314,75.977,4,Coffins,https://api.spotify.com/v1/tracks/2xtgaxm8J9Jh2rr5M7ZLFJ,audio_features,spotify:track:2xtgaxm8J9Jh2rr5M7ZLFJ,0.102
80,0.0359,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/5XlvOh5YbJMp7CU3NoksNf,0.281,234857,0.639,5XlvOh5YbJMp7CU3NoksNf,1.7e-05,11,0.951,-3.452,1,0.0381,140.776,4,Leaving,https://api.spotify.com/v1/tracks/5XlvOh5YbJMp7CU3NoksNf,audio_features,spotify:track:5XlvOh5YbJMp7CU3NoksNf,0.186
81,0.0881,2015-11-04T18:42:02Z,https://api.spotify.com/v1/audio-analysis/6v1sy4kEyzRkrE9KLiD9Dz,0.638,212715,0.541,6v1sy4kEyzRkrE9KLiD9Dz,0.0,2,0.205,-10.4,1,0.258,78.964,4,Im Good (feat. Roze & Drumma Battalion),https://api.spotify.com/v1/tracks/6v1sy4kEyzRkrE9KLiD9Dz,audio_features,spotify:track:6v1sy4kEyzRkrE9KLiD9Dz,0.301
82,0.0049,2014-12-16T01:50:09Z,https://api.spotify.com/v1/audio-analysis/49rpdsNYJirTTf6p6mMvag,0.539,221387,0.848,49rpdsNYJirTTf6p6mMvag,0.0,11,0.272,-5.081,0,0.0521,124.045,4,Angel With A Shotgun,https://api.spotify.com/v1/tracks/49rpdsNYJirTTf6p6mMvag,audio_features,spotify:track:49rpdsNYJirTTf6p6mMvag,0.387
83,0.000538,2015-09-16T06:37:10Z,https://api.spotify.com/v1/audio-analysis/4Hqlo1XhohWyonvWJ2U3Mn,0.48,184566,0.845,4Hqlo1XhohWyonvWJ2U3Mn,0.0,11,0.625,-5.026,0,0.128,99.982,4,Golden,https://api.spotify.com/v1/tracks/4Hqlo1XhohWyonvWJ2U3Mn,audio_features,spotify:track:4Hqlo1XhohWyonvWJ2U3Mn,0.65
84,0.0225,2017-06-12T06:10:31Z,https://api.spotify.com/v1/audio-analysis/401Xo6kdmYwDZ5l0RDsjC4,0.551,201683,0.624,401Xo6kdmYwDZ5l0RDsjC4,0.0,4,0.365,-7.837,0,0.0347,144.031,4,Keep Me From You (feat. ODA),https://api.spotify.com/v1/tracks/401Xo6kdmYwDZ5l0RDsjC4,audio_features,spotify:track:401Xo6kdmYwDZ5l0RDsjC4,0.329
85,0.0227,2015-09-13T23:13:26Z,https://api.spotify.com/v1/audio-analysis/2xI3vq0WsAEs4tET6gthuw,0.344,197039,0.826,2xI3vq0WsAEs4tET6gthuw,0.0,7,0.218,-4.186,1,0.177,182.397,4,Gorgeous,https://api.spotify.com/v1/tracks/2xI3vq0WsAEs4tET6gthuw,audio_features,spotify:track:2xI3vq0WsAEs4tET6gthuw,0.363
86,0.176,2016-06-09T01:22:13Z,https://api.spotify.com/v1/audio-analysis/1NSxA02IgQUZIqirSeKFpB,0.448,199512,0.567,1NSxA02IgQUZIqirSeKFpB,8.71e-06,8,0.277,-6.404,0,0.0272,78.029,4,Enigma,https://api.spotify.com/v1/tracks/1NSxA02IgQUZIqirSeKFpB,audio_features,spotify:track:1NSxA02IgQUZIqirSeKFpB,0.279
87,0.576,2016-05-14T23:10:16Z,https://api.spotify.com/v1/audio-analysis/3BwR5psKNxcyqWoc80eOuq,0.596,211340,0.629,3BwR5psKNxcyqWoc80eOuq,0.0158,5,0.326,-6.614,1,0.065,100.023,4,ILYSB,https://api.spotify.com/v1/tracks/3BwR5psKNxcyqWoc80eOuq,audio_features,spotify:track:3BwR5psKNxcyqWoc80eOuq,0.476
88,0.856,2015-12-24T09:56:36Z,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0.0,4,0.285,-9.954,1,0.453,102.541,4,Love Yourself,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545
89,0.446,2016-05-14T23:10:15Z,https://api.spotify.com/v1/audio-analysis/6y0igZArWVi6Iz0rj35c1Y,0.54,234910,0.59,6y0igZArWVi6Iz0rj35c1Y,0.0,0,0.14,-4.359,1,0.0528,119.878,4,Never Be Like You (feat. Kai),https://api.spotify.com/v1/tracks/6y0igZArWVi6Iz0rj35c1Y,audio_features,spotify:track:6y0igZArWVi6Iz0rj35c1Y,0.267
90,0.0271,2016-07-12T21:12:47Z,https://api.spotify.com/v1/audio-analysis/1y9QuaInc1o3M4Twn1nJDu,0.561,176608,0.879,1y9QuaInc1o3M4Twn1nJDu,0.000239,11,0.144,-3.586,0,0.0911,139.911,4,Holland (Pairanoid Remix),https://api.spotify.com/v1/tracks/1y9QuaInc1o3M4Twn1nJDu,audio_features,spotify:track:1y9QuaInc1o3M4Twn1nJDu,0.109
91,0.256,2017-08-19T21:29:17Z,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,0.52,180823,0.761,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,Silence,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.286
92,0.0135,2015-08-25T03:13:28Z,https://api.spotify.com/v1/audio-analysis/70FfnLougoxye4i9Z0EhB3,0.474,183808,0.708,70FfnLougoxye4i9Z0EhB3,0.0,0,0.336,-5.098,0,0.0325,86.953,4,New Americana,https://api.spotify.com/v1/tracks/70FfnLougoxye4i9Z0EhB3,audio_features,spotify:track:70FfnLougoxye4i9Z0EhB3,0.305
93,0.219,2017-03-03T18:55:18Z,https://api.spotify.com/v1/audio-analysis/7fbVvLIqJrtDamxpivLqGr,0.617,248156,0.704,7fbVvLIqJrtDamxpivLqGr,1.56e-06,2,0.208,-4.747,1,0.0348,137.959,4,Feel Good,https://api.spotify.com/v1/tracks/7fbVvLIqJrtDamxpivLqGr,audio_features,spotify:track:7fbVvLIqJrtDamxpivLqGr,0.453
94,0.113,2015-04-14T02:33:32Z,https://api.spotify.com/v1/audio-analysis/1qkzRGsiP90ZMjz8Bs97eg,0.508,231086,0.667,1qkzRGsiP90ZMjz8Bs97eg,0.0202,9,0.119,-7.63,0,0.0452,144.984,4,Peaks and Troughs,https://api.spotify.com/v1/tracks/1qkzRGsiP90ZMjz8Bs97eg,audio_features,spotify:track:1qkzRGsiP90ZMjz8Bs97eg,0.469
95,0.0168,2017-05-31T12:21:28Z,https://api.spotify.com/v1/audio-analysis/3KrnkTF84wu0KF3vqVYgEh,0.333,180000,0.763,3KrnkTF84wu0KF3vqVYgEh,0.000834,7,0.0804,-5.023,1,0.0633,154.585,4,We Might Fall,https://api.spotify.com/v1/tracks/3KrnkTF84wu0KF3vqVYgEh,audio_features,spotify:track:3KrnkTF84wu0KF3vqVYgEh,0.0832
96,2.95e-05,2017-09-03T16:14:20Z,https://api.spotify.com/v1/audio-analysis/28KYBZXnvRk560ty8mdVIQ,0.365,323366,0.913,28KYBZXnvRk560ty8mdVIQ,0.0783,4,0.699,-8.01,0,0.0687,136.128,4,Run,https://api.spotify.com/v1/tracks/28KYBZXnvRk560ty8mdVIQ,audio_features,spotify:track:28KYBZXnvRk560ty8mdVIQ,0.128
97,0.402,2016-09-18T02:24:19Z,https://api.spotify.com/v1/audio-analysis/5wQRNkb7OhzJoT1P0OZ4Rw,0.66,221333,0.378,5wQRNkb7OhzJoT1P0OZ4Rw,0.0,0,0.0838,-9.728,1,0.27,90.056,4,All Time Low,https://api.spotify.com/v1/tracks/5wQRNkb7OhzJoT1P0OZ4Rw,audio_features,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw,0.516
98,0.895,2017-04-07T21:51:42Z,https://api.spotify.com/v1/audio-analysis/5LZkQWFcqdLx9i65aHZuR6,0.519,213000,0.0324,5LZkQWFcqdLx9i65aHZuR6,0.0,7,0.16,-17.466,1,0.0539,87.042,4,Lullaby,https://api.spotify.com/v1/tracks/5LZkQWFcqdLx9i65aHZuR6,audio_features,spotify:track:5LZkQWFcqdLx9i65aHZuR6,0.191
99,0.938,2016-08-06T01:46:08Z,https://api.spotify.com/v1/audio-analysis/2Czp64BykWyWfIssRXQZvT,0.377,249228,0.375,2Czp64BykWyWfIssRXQZvT,0.0491,8,0.108,-13.364,1,0.0505,122.431,4,Heart Hope,https://api.spotify.com/v1/tracks/2Czp64BykWyWfIssRXQZvT,audio_features,spotify:track:2Czp64BykWyWfIssRXQZvT,0.0712
100,0.0623,2015-12-26T04:47:31Z,https://api.spotify.com/v1/audio-analysis/6UZzuS0dUr7LG6jEduD5Co,0.76,355373,0.741,6UZzuS0dUr7LG6jEduD5Co,0.0192,0,0.037,-5.326,1,0.0397,115.494,4,All My Friends - 99 Souls Remix,https://api.spotify.com/v1/tracks/6UZzuS0dUr7LG6jEduD5Co,audio_features,spotify:track:6UZzuS0dUr7LG6jEduD5Co,0.878
101,0.000457,2015-11-24T00:41:21Z,https://api.spotify.com/v1/audio-analysis/7bdUH0npz854dv3plG8ieT,0.235,221667,0.869,7bdUH0npz854dv3plG8ieT,0.000987,4,0.459,-4.284,1,0.0609,146.654,4,Saint Cecilia,https://api.spotify.com/v1/tracks/7bdUH0npz854dv3plG8ieT,audio_features,spotify:track:7bdUH0npz854dv3plG8ieT,0.513
102,0.053,2015-08-25T03:13:29Z,https://api.spotify.com/v1/audio-analysis/6tVOf8ZrPUUraR4rfFkoSG,0.571,153067,0.616,6tVOf8ZrPUUraR4rfFkoSG,0.000454,7,0.189,-8.072,1,0.12,95.054,4,Ghost,https://api.spotify.com/v1/tracks/6tVOf8ZrPUUraR4rfFkoSG,audio_features,spotify:track:6tVOf8ZrPUUraR4rfFkoSG,0.238
103,0.0359,2017-09-14T07:23:48Z,https://api.spotify.com/v1/audio-analysis/2mTvrbkjut8EeWhC9oru6d,0.281,234857,0.639,2mTvrbkjut8EeWhC9oru6d,1.7e-05,11,0.951,-3.452,1,0.0381,140.776,4,Leaving,https://api.spotify.com/v1/tracks/2mTvrbkjut8EeWhC9oru6d,audio_features,spotify:track:2mTvrbkjut8EeWhC9oru6d,0.186
104,0.000674,2016-01-25T19:14:59Z,https://api.spotify.com/v1/audio-analysis/0WVFcURpqMETldDsPYmp4f,0.342,242824,0.691,0WVFcURpqMETldDsPYmp4f,3.33e-05,5,0.26,-2.905,0,0.0329,175.272,4,Anchor - Noisestorm Remix,https://api.spotify.com/v1/tracks/0WVFcURpqMETldDsPYmp4f,audio_features,spotify:track:0WVFcURpqMETldDsPYmp4f,0.665
105,0.0388,2015-08-25T18:58:03Z,https://api.spotify.com/v1/audio-analysis/2xEkZmFUpb7Gf1RQL7hbJQ,0.645,188667,0.785,2xEkZmFUpb7Gf1RQL7hbJQ,0.125,2,0.0868,-6.552,1,0.037,141.991,4,Chapel Song,https://api.spotify.com/v1/tracks/2xEkZmFUpb7Gf1RQL7hbJQ,audio_features,spotify:track:2xEkZmFUpb7Gf1RQL7hbJQ,0.809
106,0.0633,2016-07-05T00:13:25Z,https://api.spotify.com/v1/audio-analysis/0OsmfJJUnN1i5pN70w8ffY,0.51,212707,0.573,0OsmfJJUnN1i5pN70w8ffY,0.0,4,0.176,-8.818,0,0.0294,85.012,4,California,https://api.spotify.com/v1/tracks/0OsmfJJUnN1i5pN70w8ffY,audio_features,spotify:track:0OsmfJJUnN1i5pN70w8ffY,0.39
107,0.0977,2016-11-01T07:12:26Z,https://api.spotify.com/v1/audio-analysis/38A8ubaRvQHkkcsdt26HnD,0.585,200471,0.859,38A8ubaRvQHkkcsdt26HnD,0.0,2,0.095,-3.2,1,0.196,169.936,4,Pharaohs,https://api.spotify.com/v1/tracks/38A8ubaRvQHkkcsdt26HnD,audio_features,spotify:track:38A8ubaRvQHkkcsdt26HnD,0.343
108,0.000273,2015-01-18T19:44:08Z,https://api.spotify.com/v1/audio-analysis/3cwmXVXmWwdtPqkakwAcDI,0.359,218520,0.982,3cwmXVXmWwdtPqkakwAcDI,0.0,4,0.342,-2.936,0,0.0731,171.894,4,Trick Of The Light,https://api.spotify.com/v1/tracks/3cwmXVXmWwdtPqkakwAcDI,audio_features,spotify:track:3cwmXVXmWwdtPqkakwAcDI,0.471
109,0.0213,2017-12-31T17:39:49Z,https://api.spotify.com/v1/audio-analysis/0EN1Ws77lFPkluxnoQPbGY,0.664,237692,0.717,0EN1Ws77lFPkluxnoQPbGY,2.38e-05,0,0.102,-4.597,0,0.0322,103.992,4,Lost & Found,https://api.spotify.com/v1/tracks/0EN1Ws77lFPkluxnoQPbGY,audio_features,spotify:track:0EN1Ws77lFPkluxnoQPbGY,0.196
110,0.00512,2015-10-16T01:44:58Z,https://api.spotify.com/v1/audio-analysis/6mcn4XZlqytScW2UYk6J19,0.429,209529,0.746,6mcn4XZlqytScW2UYk6J19,0.0,0,0.21,-4.937,1,0.0582,125.179,3,Numbers,https://api.spotify.com/v1/tracks/6mcn4XZlqytScW2UYk6J19,audio_features,spotify:track:6mcn4XZlqytScW2UYk6J19,0.447
111,0.00257,2015-03-05T01:58:15Z,https://api.spotify.com/v1/audio-analysis/4z9Q8bigTEySh8PVNQ3gem,0.515,209558,0.869,4z9Q8bigTEySh8PVNQ3gem,2.01e-06,11,0.21,-4.732,1,0.0672,93.24,4,Greek Tragedy,https://api.spotify.com/v1/tracks/4z9Q8bigTEySh8PVNQ3gem,audio_features,spotify:track:4z9Q8bigTEySh8PVNQ3gem,0.452
112,0.0151,2017-03-10T23:31:21Z,https://api.spotify.com/v1/audio-analysis/3FQ26GroLnhQEja48FKYqT,0.597,234662,0.733,3FQ26GroLnhQEja48FKYqT,2.09e-05,9,0.081,-7.768,1,0.101,128.918,4,Green Light,https://api.spotify.com/v1/tracks/3FQ26GroLnhQEja48FKYqT,audio_features,spotify:track:3FQ26GroLnhQEja48FKYqT,0.256
113,0.257,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/7xqWmiqrOXLywkE6aIvB7Y,0.774,178747,0.714,7xqWmiqrOXLywkE6aIvB7Y,0.000312,7,0.0879,-3.53,1,0.0289,120.968,4,In Our Bones,https://api.spotify.com/v1/tracks/7xqWmiqrOXLywkE6aIvB7Y,audio_features,spotify:track:7xqWmiqrOXLywkE6aIvB7Y,0.535
114,0.859,2014-09-14T21:08:05Z,https://api.spotify.com/v1/audio-analysis/6d0wEqM0jJTNv1asKflGGi,0.624,246493,0.217,6d0wEqM0jJTNv1asKflGGi,0.0,2,0.7,-9.54,0,0.0481,124.958,3,Take Me to Church - Live From Spotify London,https://api.spotify.com/v1/tracks/6d0wEqM0jJTNv1asKflGGi,audio_features,spotify:track:6d0wEqM0jJTNv1asKflGGi,0.287
115,0.0116,2016-05-24T03:57:25Z,https://api.spotify.com/v1/audio-analysis/4DWAQLUA3lF3Ozcqni5UY9,0.767,189677,0.469,4DWAQLUA3lF3Ozcqni5UY9,0.00965,8,0.0897,-6.006,0,0.102,93.018,4,Falling (Whethan Redo),https://api.spotify.com/v1/tracks/4DWAQLUA3lF3Ozcqni5UY9,audio_features,spotify:track:4DWAQLUA3lF3Ozcqni5UY9,0.539
116,0.0764,2016-05-24T20:04:46Z,https://api.spotify.com/v1/audio-analysis/4XLJAUQo3g0UmNms24KhM4,0.718,207027,0.422,4XLJAUQo3g0UmNms24KhM4,0.0,4,0.17,-9.115,0,0.0621,144.678,4,Idfc,https://api.spotify.com/v1/tracks/4XLJAUQo3g0UmNms24KhM4,audio_features,spotify:track:4XLJAUQo3g0UmNms24KhM4,0.455
117,0.133,2015-11-09T18:01:18Z,https://api.spotify.com/v1/audio-analysis/2M4LQorC36M3p6jjaX6OwF,0.6,237394,0.853,2M4LQorC36M3p6jjaX6OwF,0.797,0,0.0622,-1.887,1,0.111,206.229,4,I Love You,https://api.spotify.com/v1/tracks/2M4LQorC36M3p6jjaX6OwF,audio_features,spotify:track:2M4LQorC36M3p6jjaX6OwF,0.835
118,0.0175,2015-04-17T18:48:12Z,https://api.spotify.com/v1/audio-analysis/4mdyVTV7Tr5YDFnD2kvSM4,0.579,241467,0.554,4mdyVTV7Tr5YDFnD2kvSM4,0.0221,0,0.101,-7.08,1,0.0587,185.183,4,Bruises,https://api.spotify.com/v1/tracks/4mdyVTV7Tr5YDFnD2kvSM4,audio_features,spotify:track:4mdyVTV7Tr5YDFnD2kvSM4,0.838
119,4.28e-05,2015-03-04T20:23:33Z,https://api.spotify.com/v1/audio-analysis/0EQvU1RNxpOpcQmVwYjLk5,0.263,262427,0.907,0EQvU1RNxpOpcQmVwYjLk5,0.555,7,0.277,-5.755,1,0.0578,84.438,4,All The Rage Back Home,https://api.spotify.com/v1/tracks/0EQvU1RNxpOpcQmVwYjLk5,audio_features,spotify:track:0EQvU1RNxpOpcQmVwYjLk5,0.351
120,0.0634,2016-08-08T15:43:25Z,https://api.spotify.com/v1/audio-analysis/2HjHU2MEbC3SmGKhsrsy3M,0.511,211548,0.858,2HjHU2MEbC3SmGKhsrsy3M,0.0,7,0.171,-6.208,0,0.0439,155.064,4,Ares,https://api.spotify.com/v1/tracks/2HjHU2MEbC3SmGKhsrsy3M,audio_features,spotify:track:2HjHU2MEbC3SmGKhsrsy3M,0.566
121,0.00465,2016-09-05T22:03:53Z,https://api.spotify.com/v1/audio-analysis/21AHQlJa5Q0s1Jx2PeulUD,0.486,199187,0.739,21AHQlJa5Q0s1Jx2PeulUD,0.0,2,0.0428,-2.714,0,0.0255,93.984,4,Love in the Middle of a Firefight,https://api.spotify.com/v1/tracks/21AHQlJa5Q0s1Jx2PeulUD,audio_features,spotify:track:21AHQlJa5Q0s1Jx2PeulUD,0.274
122,0.00378,2015-02-27T05:31:51Z,https://api.spotify.com/v1/audio-analysis/4iWYPj04kHXcZK0st5yzZf,0.532,236907,0.633,4iWYPj04kHXcZK0st5yzZf,0.0,11,0.0804,-5.106,0,0.0682,164.13,4,Courtesy Call,https://api.spotify.com/v1/tracks/4iWYPj04kHXcZK0st5yzZf,audio_features,spotify:track:4iWYPj04kHXcZK0st5yzZf,0.448
123,0.015,2016-01-20T18:48:08Z,https://api.spotify.com/v1/audio-analysis/13SwfYe1rAehjzZCYNcXwb,0.762,246996,0.623,13SwfYe1rAehjzZCYNcXwb,0.0869,4,0.437,-5.921,0,0.0303,120.0,4,Me and My Guitar,https://api.spotify.com/v1/tracks/13SwfYe1rAehjzZCYNcXwb,audio_features,spotify:track:13SwfYe1rAehjzZCYNcXwb,0.0681
124,0.939,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/5b7dneE3n3E6STLGvTbqbr,0.44,203575,0.0901,5b7dneE3n3E6STLGvTbqbr,0.00118,10,0.663,-21.884,1,0.0576,114.983,4,lost//found,https://api.spotify.com/v1/tracks/5b7dneE3n3E6STLGvTbqbr,audio_features,spotify:track:5b7dneE3n3E6STLGvTbqbr,0.142
125,0.00811,2016-06-01T16:44:08Z,https://api.spotify.com/v1/audio-analysis/4vrMquvOTqh4TmkBtzYVOo,0.554,234693,0.84,4vrMquvOTqh4TmkBtzYVOo,0.0,7,0.0797,-4.686,1,0.0721,125.817,4,Raging Fire,https://api.spotify.com/v1/tracks/4vrMquvOTqh4TmkBtzYVOo,audio_features,spotify:track:4vrMquvOTqh4TmkBtzYVOo,0.411
126,0.692,2015-12-17T22:57:23Z,https://api.spotify.com/v1/audio-analysis/69WdNvqoOTwL4m5mwwVZZ8,0.555,208615,0.389,69WdNvqoOTwL4m5mwwVZZ8,0.0,6,0.0984,-11.37,1,0.0272,83.947,4,Hello,https://api.spotify.com/v1/tracks/69WdNvqoOTwL4m5mwwVZZ8,audio_features,spotify:track:69WdNvqoOTwL4m5mwwVZZ8,0.256
127,0.044,2017-11-07T22:19:14Z,https://api.spotify.com/v1/audio-analysis/4tERsdVCLtLtrGdFBf9DGC,0.702,230880,0.729,4tERsdVCLtLtrGdFBf9DGC,5.99e-06,0,0.364,-4.323,1,0.0319,106.945,4,New,https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC,audio_features,spotify:track:4tERsdVCLtLtrGdFBf9DGC,0.317
128,0.303,2018-02-09T18:30:49Z,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,0.658,199111,0.678,5yFSF6qQA1rcLsQRnBsZgb,0.0,1,0.361,-4.407,1,0.058,97.976,4,All Falls Down,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,0.662
129,0.71,2016-09-18T04:32:07Z,https://api.spotify.com/v1/audio-analysis/4Q6kLq1c7DJHjOpMC43arR,0.365,198150,0.391,4Q6kLq1c7DJHjOpMC43arR,0.481,2,0.119,-9.507,1,0.0309,119.882,4,Breathe In,https://api.spotify.com/v1/tracks/4Q6kLq1c7DJHjOpMC43arR,audio_features,spotify:track:4Q6kLq1c7DJHjOpMC43arR,0.0766
130,0.00109,2016-09-02T21:43:20Z,https://api.spotify.com/v1/audio-analysis/00Ci0EXS4fNPnkTbS6wkOh,0.44,253880,0.766,00Ci0EXS4fNPnkTbS6wkOh,0.00696,9,0.26,-5.93,1,0.0712,122.986,4,Electric Love - Oliver Remix,https://api.spotify.com/v1/tracks/00Ci0EXS4fNPnkTbS6wkOh,audio_features,spotify:track:00Ci0EXS4fNPnkTbS6wkOh,0.0889
131,0.895,2016-07-19T00:43:46Z,https://api.spotify.com/v1/audio-analysis/1bMsdNU9Lt1yvYBSIpnNDm,0.297,189321,0.118,1bMsdNU9Lt1yvYBSIpnNDm,0.0,0,0.878,-27.235,1,0.0966,78.032,4,Catch Me If You Can (Bonus Track),https://api.spotify.com/v1/tracks/1bMsdNU9Lt1yvYBSIpnNDm,audio_features,spotify:track:1bMsdNU9Lt1yvYBSIpnNDm,0.396
